datetime,date,time,east,west,total,gas_public,gas_pvt,hvdc,nepal,tripura,adani,hydro,coal,solar,hfo_public,hfo_pvt,hsd_public,hsd_pvt,wind,shortage
2025-01-03 22:30,2025-01-03,22:30,4142.25,4269.4,8411.65,2747.0,1416.25,844.5,0.0,58.0,651.9,26.0,2618.0,0.0,0.0,33.0,0.0,0.0,17.0,0.0
2025-01-03 23:00,2025-01-03,23:00,4048.5,4093.41,8141.91,2686.0,1412.5,776.0,0.0,56.0,638.41,26.0,2511.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0
2025-01-04 00:00,2025-01-04,00:00,3903.4,4006.79,7910.19,2575.0,1411.9,771.0,0.0,46.0,560.29,26.0,2471.0,0.0,0.0,32.0,0.0,0.0,17.0,0.0
2025-01-04 00:30,2025-01-04,00:30,3736.95,3865.265,7602.215,2498.5,1382.95,744.5,0.0,47.0,513.265,26.0,2346.0,0.0,0.0,28.0,0.0,0.0,16.0,0.0
2025-01-04 01:00,2025-01-04,01:00,3570.5,3723.74,7294.24,2422.0,1354.0,718.0,0.0,48.0,466.24,26.0,2221.0,0.0,0.0,24.0,0.0,0.0,15.0,0.0
2025-01-04 01:30,2025-01-04,01:30,3461.3,3650.86,7112.16,2448.0,1235.3,718.5,0.0,48.0,440.86,26.0,2173.0,0.0,0.0,12.0,0.0,0.0,10.5,0.0
2025-01-04 02:00,2025-01-04,02:00,3352.1,3577.98,6930.08,2474.0,1116.6,719.0,0.0,48.0,415.48,26.0,2125.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2025-01-04 02:30,2025-01-04,02:30,3315.3,3508.48,6823.78,2428.5,1083.3,701.0,0.0,44.0,414.98,26.0,2123.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-04 03:00,2025-01-04,03:00,3278.5,3438.98,6717.48,2383.0,1050.0,683.0,0.0,40.0,414.48,26.0,2121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 03:30,2025-01-04,03:30,3192.5,3370.43,6562.93,2337.0,1005.5,606.5,0.0,40.0,413.93,26.0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 04:00,2025-01-04,04:00,3106.5,3301.88,6408.38,2291.0,961.0,530.0,0.0,40.0,413.38,26.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 04:30,2025-01-04,04:30,3084.5,3285.54,6370.04,2237.5,983.5,530.0,0.0,38.0,413.54,26.0,2141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 05:00,2025-01-04,05:00,3062.5,3269.2,6331.7,2184.0,1006.0,530.0,0.0,36.0,413.7,26.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 05:30,2025-01-04,05:30,3248.0,3306.49,6554.49,2274.5,1096.5,530.0,0.0,37.0,414.49,26.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 06:00,2025-01-04,06:00,3433.5,3343.78,6777.28,2365.0,1187.0,530.0,0.0,38.0,415.28,26.0,2216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 06:30,2025-01-04,06:30,3522.54,3502.465,7025.005,2451.5,1225.5,623.5,0.0,38.0,414.465,26.0,2234.5,1.54,3.5,6.5,0.0,0.0,0.0,0.0
2025-01-04 07:00,2025-01-04,07:00,3611.58,3661.15,7272.73,2538.0,1264.0,717.0,0.0,38.0,413.65,26.0,2253.0,3.08,7.0,13.0,0.0,0.0,0.0,0.0
2025-01-04 07:30,2025-01-04,07:30,3883.23,3859.655,7742.885,2598.0,1327.5,764.0,0.0,38.0,414.35,26.0,2501.5,30.535,12.0,31.0,0.0,0.0,0.0,0.0
2025-01-04 08:00,2025-01-04,08:00,4154.88,4058.16,8213.04,2658.0,1391.0,811.0,0.0,38.0,415.05,26.0,2750.0,57.99,17.0,49.0,0.0,0.0,0.0,0.0
2025-01-04 08:30,2025-01-04,08:30,4271.86,4165.055,8436.915,2600.0,1382.75,684.5,0.0,40.0,468.085,36.0,3006.5,108.58,33.0,77.5,0.0,0.0,0.0,0.0
2025-01-04 09:00,2025-01-04,09:00,4388.84,4271.95,8660.79,2542.0,1374.5,558.0,0.0,42.0,521.12,46.0,3263.0,159.17,49.0,106.0,0.0,0.0,0.0,0.0
2025-01-04 09:30,2025-01-04,09:30,4418.42,4235.725,8654.145,2564.0,1325.0,590.0,0.0,44.0,592.23,46.0,3100.5,196.915,50.5,145.0,0.0,0.0,0.0,0.0
2025-01-04 10:00,2025-01-04,10:00,4448.0,4199.5,8647.5,2586.0,1275.5,622.0,0.0,46.0,663.34,46.0,2938.0,234.66,52.0,184.0,0.0,0.0,0.0,0.0
2025-01-04 10:30,2025-01-04,10:30,4442.5,4305.525,8748.025,2545.5,1321.0,685.0,0.0,49.0,662.89,46.0,2908.0,273.635,68.0,189.0,0.0,0.0,0.0,0.0
2025-01-04 11:00,2025-01-04,11:00,4437.0,4411.55,8848.55,2505.0,1366.5,748.0,0.0,52.0,662.44,46.0,2878.0,312.61,84.0,194.0,0.0,0.0,0.0,0.0
2025-01-04 11:30,2025-01-04,11:30,4520.5,4627.895,9148.395,2539.5,1407.5,828.0,0.0,56.0,662.23,46.0,3002.5,323.665,89.0,194.0,0.0,0.0,0.0,0.0
2025-01-04 12:00,2025-01-04,12:00,4604.0,4844.24,9448.24,2574.0,1448.5,908.0,0.0,60.0,662.02,46.0,3127.0,334.72,94.0,194.0,0.0,0.0,0.0,0.0
2025-01-04 12:30,2025-01-04,12:30,4670.0,4904.97,9574.97,2596.0,1486.0,907.5,0.0,60.0,646.71,46.0,3170.5,369.26,97.0,196.0,0.0,0.0,0.0,0.0
2025-01-04 13:00,2025-01-04,13:00,4736.0,4965.7,9701.7,2618.0,1523.5,907.0,0.0,60.0,631.4,46.0,3214.0,403.8,100.0,198.0,0.0,0.0,0.0,0.0
2025-01-04 13:30,2025-01-04,13:30,4712.25,4846.6,9558.85,2637.5,1529.75,907.0,0.0,59.0,598.16,46.0,3077.5,415.94,100.0,188.0,0.0,0.0,0.0,18.0
2025-01-04 14:00,2025-01-04,14:00,4688.5,4727.5,9416.0,2657.0,1536.0,907.0,0.0,58.0,564.92,46.0,2941.0,428.08,100.0,178.0,0.0,0.0,0.0,36.0
2025-01-04 14:30,2025-01-04,14:30,4582.25,4532.525,9114.775,2608.5,1518.75,907.5,0.0,57.0,538.69,46.0,2799.5,368.335,87.5,183.0,0.0,0.0,0.0,36.5
2025-01-04 15:00,2025-01-04,15:00,4476.0,4337.55,8813.55,2560.0,1501.5,908.0,0.0,56.0,512.46,46.0,2658.0,308.59,75.0,188.0,0.0,0.0,0.0,37.0
2025-01-04 15:30,2025-01-04,15:30,4441.0,4249.885,8690.885,2570.5,1459.0,907.5,0.0,55.0,512.805,46.0,2659.5,224.58,75.0,181.0,0.0,0.0,0.0,35.0
2025-01-04 16:00,2025-01-04,16:00,4406.0,4162.22,8568.22,2581.0,1416.5,907.0,0.0,54.0,513.15,46.0,2661.0,140.57,75.0,174.0,0.0,0.0,0.0,33.0
2025-01-04 16:30,2025-01-04,16:30,4520.0,4295.24,8815.24,2461.0,1483.5,907.0,0.0,52.0,570.98,46.0,2838.0,79.76,128.0,249.0,0.0,0.0,0.0,16.5
2025-01-04 17:00,2025-01-04,17:00,4634.0,4428.26,9062.26,2341.0,1550.5,907.0,0.0,50.0,628.81,46.0,3015.0,18.95,181.0,324.0,0.0,0.0,0.0,0.0
2025-01-04 17:30,2025-01-04,17:30,5075.18,4638.255,9713.435,2444.5,1613.25,766.0,0.0,56.0,694.53,46.0,3258.0,9.475,243.5,582.18,0.0,0.0,0.0,26.5
2025-01-04 18:00,2025-01-04,18:00,5516.36,4848.25,10364.61,2548.0,1676.0,625.0,0.0,62.0,760.25,46.0,3501.0,0.0,306.0,840.36,0.0,0.0,0.0,53.0
2025-01-04 18:30,2025-01-04,18:30,5531.36,4836.41,10367.77,2527.0,1675.5,625.0,0.0,58.0,758.41,46.0,3432.0,0.0,304.5,941.36,0.0,0.0,0.0,60.0
2025-01-04 19:00,2025-01-04,19:00,5546.36,4824.57,10370.93,2506.0,1675.0,625.0,0.0,54.0,756.57,46.0,3363.0,0.0,303.0,1042.36,0.0,0.0,0.0,67.0
2025-01-04 19:30,2025-01-04,19:30,5536.36,4813.16,10349.52,2554.0,1660.0,625.0,0.0,54.0,756.16,46.0,3360.0,0.0,271.0,1023.36,0.0,0.0,0.0,58.0
2025-01-04 20:00,2025-01-04,20:00,5392.36,4714.24,10106.6,2706.0,1668.0,629.0,0.0,54.0,753.24,46.0,3312.0,0.0,254.0,684.36,0.0,0.0,0.0,42.0
2025-01-04 20:30,2025-01-04,20:30,5214.43,4823.12,10037.55,2730.0,1641.75,771.0,0.0,53.0,755.62,46.0,3312.5,0.0,205.5,522.18,0.0,0.0,0.0,21.0
2025-01-04 21:00,2025-01-04,21:00,5036.5,4932.0,9968.5,2754.0,1615.5,913.0,0.0,52.0,758.0,46.0,3313.0,0.0,157.0,360.0,0.0,0.0,0.0,0.0
2025-01-04 21:30,2025-01-04,21:30,4938.5,4765.5,9704.0,2729.5,1550.0,913.5,0.0,52.0,709.0,46.0,3262.5,0.0,132.0,309.5,0.0,0.0,0.0,0.0
2025-01-04 22:00,2025-01-04,22:00,4840.5,4599.0,9439.5,2705.0,1484.5,914.0,0.0,52.0,660.0,46.0,3212.0,0.0,107.0,259.0,0.0,0.0,0.0,0.0
2025-01-04 22:30,2025-01-04,22:30,4707.5,4545.25,9252.75,2709.5,1468.25,914.0,0.0,51.0,662.5,46.0,3094.0,0.0,99.0,208.0,0.0,0.0,0.5,0.0
2025-01-04 23:00,2025-01-04,23:00,4574.5,4491.5,9066.0,2714.0,1452.0,914.0,0.0,50.0,665.0,46.0,2976.0,0.0,91.0,157.0,0.0,0.0,1.0,0.0
2025-01-05 00:00,2025-01-05,00:00,4356.0,4159.5,8515.5,2559.0,1514.5,913.0,0.0,46.0,514.0,46.0,2818.0,0.0,25.0,75.0,0.0,0.0,5.0,0.0
2025-01-05 00:30,2025-01-05,00:30,4215.5,4018.5,8234.0,2558.0,1493.5,913.5,0.0,44.0,467.5,36.0,2658.5,0.0,12.5,46.0,0.0,0.0,4.5,0.0
2025-01-05 01:00,2025-01-05,01:00,4075.0,3877.5,7952.5,2557.0,1472.5,914.0,0.0,42.0,421.0,26.0,2499.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0
2025-01-05 01:30,2025-01-05,01:30,3986.05,3717.0,7703.05,2555.5,1439.55,818.5,0.0,40.0,420.0,26.0,2391.0,0.0,0.0,8.5,0.0,0.0,4.0,0.0
2025-01-05 02:00,2025-01-05,02:00,3897.1,3556.5,7453.6,2554.0,1406.6,723.0,0.0,38.0,419.0,26.0,2283.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-01-05 02:30,2025-01-05,02:30,3832.1,3521.5,7353.6,2529.0,1411.1,723.0,0.0,38.0,420.0,26.0,2200.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2025-01-05 03:00,2025-01-05,03:00,3767.1,3486.5,7253.6,2504.0,1415.6,723.0,0.0,38.0,421.0,26.0,2118.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2025-01-05 03:30,2025-01-05,03:30,3710.05,3371.0,7081.05,2442.5,1361.55,676.0,0.0,37.0,420.5,26.0,2110.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
2025-01-05 04:00,2025-01-05,04:00,3653.0,3255.5,6908.5,2381.0,1307.5,629.0,0.0,36.0,420.0,26.0,2102.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-05 04:30,2025-01-05,04:30,3637.0,3254.25,6891.25,2374.0,1298.75,629.0,0.0,36.0,421.0,26.0,2100.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2025-01-05 05:00,2025-01-05,05:00,3621.0,3253.0,6874.0,2367.0,1290.0,629.0,0.0,36.0,422.0,26.0,2099.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2025-01-05 05:30,2025-01-05,05:30,3745.0,3381.0,7126.0,2407.5,1398.0,629.0,0.0,37.0,422.0,26.0,2203.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-05 06:00,2025-01-05,06:00,3869.0,3509.0,7378.0,2448.0,1506.0,629.0,0.0,38.0,422.0,26.0,2308.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-01-05 06:30,2025-01-05,06:30,4037.5,3652.135,7689.635,2519.5,1524.0,676.0,0.0,39.0,486.0,26.0,2378.0,3.135,19.5,18.0,0.0,0.0,0.5,0.0
2025-01-05 07:00,2025-01-05,07:00,4206.0,3795.27,8001.27,2591.0,1542.0,723.0,0.0,40.0,550.0,26.0,2448.0,6.27,39.0,36.0,0.0,0.0,0.0,0.0
2025-01-05 07:30,2025-01-05,07:30,4341.5,4135.99,8477.49,2614.0,1547.5,817.0,0.0,40.0,575.5,26.0,2724.5,34.99,60.0,38.0,0.0,0.0,0.0,0.0
2025-01-05 08:00,2025-01-05,08:00,4477.0,4476.71,8953.71,2637.0,1553.0,911.0,0.0,40.0,601.0,26.0,3001.0,63.71,81.0,40.0,0.0,0.0,0.0,0.0
2025-01-05 08:30,2025-01-05,08:30,4598.0,4534.815,9132.815,2635.0,1541.5,770.0,0.0,42.0,643.5,36.0,3181.5,131.315,94.0,58.0,0.0,0.0,0.0,17.5
2025-01-05 09:00,2025-01-05,09:00,4719.0,4592.92,9311.92,2633.0,1530.0,629.0,0.0,44.0,686.0,46.0,3362.0,198.92,107.0,76.0,0.0,0.0,0.0,35.0
2025-01-05 09:30,2025-01-05,09:30,4655.5,4683.47,9338.97,2561.0,1522.5,629.0,0.0,48.0,720.5,46.0,3323.0,287.97,107.0,94.0,0.0,0.0,0.0,40.0
2025-01-05 10:00,2025-01-05,10:00,4592.0,4774.02,9366.02,2489.0,1515.0,629.0,0.0,52.0,755.0,46.0,3284.0,377.02,107.0,112.0,0.0,0.0,0.0,45.0
2025-01-05 10:30,2025-01-05,10:30,4534.5,4832.595,9367.095,2379.0,1524.0,773.0,0.0,53.0,756.5,46.0,3193.0,418.595,112.0,112.0,0.0,0.0,0.0,54.0
2025-01-05 11:00,2025-01-05,11:00,4477.0,4891.17,9368.17,2269.0,1533.0,917.0,0.0,54.0,758.0,46.0,3102.0,460.17,117.0,112.0,0.0,0.0,0.0,63.0
2025-01-05 11:30,2025-01-05,11:30,4638.25,5039.03,9677.28,2425.0,1575.0,917.0,0.0,52.0,759.0,46.0,3183.5,479.78,125.0,114.5,0.0,0.0,0.5,64.5
2025-01-05 12:00,2025-01-05,12:00,4799.5,5186.89,9986.39,2581.0,1617.0,917.0,0.0,50.0,760.0,46.0,3265.0,499.39,133.0,117.0,0.0,0.0,1.0,66.0
2025-01-05 12:30,2025-01-05,12:30,4848.0,5235.975,10083.975,2610.5,1624.0,917.0,0.0,55.0,759.5,46.0,3331.0,474.975,133.0,127.5,0.0,0.0,5.5,72.5
2025-01-05 13:00,2025-01-05,13:00,4896.5,5285.06,10181.56,2640.0,1631.0,917.0,0.0,60.0,759.0,46.0,3397.0,450.56,133.0,138.0,0.0,0.0,10.0,79.0
2025-01-05 13:30,2025-01-05,13:30,4809.25,5180.56,9989.81,2605.0,1527.25,917.5,0.0,64.0,759.0,46.0,3368.0,439.06,132.5,125.0,0.0,0.0,6.5,69.5
2025-01-05 14:00,2025-01-05,14:00,4722.0,5076.06,9798.06,2570.0,1423.5,918.0,0.0,68.0,759.0,46.0,3339.0,427.56,132.0,112.0,0.0,0.0,3.0,60.0
2025-01-05 14:30,2025-01-05,14:30,4624.25,4905.07,9529.32,2561.5,1429.75,918.0,0.0,62.0,757.5,46.0,3169.5,340.57,124.0,117.0,0.0,0.0,3.5,52.5
2025-01-05 15:00,2025-01-05,15:00,4526.5,4734.08,9260.58,2553.0,1436.0,918.0,0.0,56.0,756.0,46.0,3000.0,253.58,116.0,122.0,0.0,0.0,4.0,45.0
2025-01-05 15:30,2025-01-05,15:30,4562.0,4625.245,9187.245,2527.0,1547.5,918.0,0.0,55.0,715.5,36.0,2964.5,192.245,108.0,121.5,0.0,0.0,2.0,40.0
2025-01-05 16:00,2025-01-05,16:00,4597.5,4516.41,9113.91,2501.0,1659.0,918.0,0.0,54.0,675.0,26.0,2929.0,130.91,100.0,121.0,0.0,0.0,0.0,35.0
2025-01-05 16:30,2025-01-05,16:30,4713.0,4478.39,9191.39,2465.5,1684.0,917.5,0.0,55.0,669.0,26.0,2941.5,76.39,134.5,222.0,0.0,0.0,0.0,40.0
2025-01-05 17:00,2025-01-05,17:00,4828.5,4440.37,9268.87,2430.0,1709.0,917.0,0.0,56.0,663.0,26.0,2954.0,21.87,169.0,323.0,0.0,0.0,0.0,45.0
2025-01-05 17:30,2025-01-05,17:30,5385.18,4653.435,10038.615,2572.5,1840.5,775.0,0.0,60.0,708.0,26.0,3212.0,10.935,267.0,566.68,0.0,0.0,0.0,40.0
2025-01-05 18:00,2025-01-05,18:00,5941.86,4866.5,10808.36,2715.0,1972.0,633.0,0.0,64.0,753.0,26.0,3470.0,0.0,365.0,810.36,0.0,0.0,0.0,35.0
2025-01-05 18:30,2025-01-05,18:30,5839.68,4838.5,10678.18,2869.0,1967.0,633.5,0.0,63.0,753.5,26.0,3512.5,0.0,284.5,567.68,0.0,0.0,1.5,17.5
2025-01-05 19:00,2025-01-05,19:00,5737.5,4810.5,10548.0,3023.0,1962.0,634.0,0.0,62.0,754.0,26.0,3555.0,0.0,204.0,325.0,0.0,0.0,3.0,0.0
2025-01-05 19:30,2025-01-05,19:30,5723.5,4863.5,10587.0,3047.0,1989.0,634.0,0.0,56.0,757.0,26.0,3570.0,0.0,204.0,299.0,0.0,0.0,5.0,0.0
2025-01-05 20:00,2025-01-05,20:00,5572.0,4855.5,10427.5,3002.0,1884.5,634.0,0.0,56.0,756.0,26.0,3579.0,0.0,204.0,280.0,0.0,0.0,6.0,0.0
2025-01-05 20:30,2025-01-05,20:30,5380.75,4988.145,10368.895,2995.0,1794.25,775.5,0.0,55.0,756.145,26.0,3568.5,0.0,170.0,222.0,0.0,0.0,6.5,0.0
2025-01-05 21:00,2025-01-05,21:00,5189.5,5120.79,10310.29,2988.0,1704.0,917.0,0.0,54.0,756.29,26.0,3558.0,0.0,136.0,164.0,0.0,0.0,7.0,0.0
2025-01-05 21:30,2025-01-05,21:30,5084.5,4952.11,10036.61,2977.0,1646.5,917.0,0.0,54.0,711.61,26.0,3423.0,0.0,130.0,142.0,0.0,0.0,9.5,0.0
2025-01-05 22:00,2025-01-05,22:00,4979.5,4783.43,9762.93,2966.0,1589.0,917.0,0.0,54.0,666.93,26.0,3288.0,0.0,124.0,120.0,0.0,0.0,12.0,0.0
2025-01-05 22:30,2025-01-05,22:30,4777.0,4616.465,9393.465,2963.5,1538.5,917.5,0.0,53.0,637.965,26.0,3067.5,0.0,88.0,87.0,0.0,0.0,14.5,0.0
2025-01-05 23:00,2025-01-05,23:00,4574.5,4449.5,9024.0,2961.0,1488.0,918.0,0.0,52.0,609.0,26.0,2847.0,0.0,52.0,54.0,0.0,0.0,17.0,0.0
2025-01-06 00:00,2025-01-06,00:00,4473.5,4283.76,8757.26,2943.0,1466.0,918.0,0.0,48.0,421.26,26.0,2847.0,0.0,17.0,54.0,0.0,0.0,17.0,0.0
2025-01-06 00:30,2025-01-06,00:30,4391.75,4147.83,8539.58,2931.5,1457.25,915.5,0.0,46.0,422.33,26.0,2661.5,0.0,8.5,54.0,0.0,0.0,17.0,0.0
2025-01-06 01:00,2025-01-06,01:00,4310.0,4011.9,8321.9,2920.0,1448.5,913.0,0.0,44.0,423.4,26.0,2476.0,0.0,0.0,54.0,0.0,0.0,17.0,0.0
2025-01-06 01:30,2025-01-06,01:30,4161.95,3832.905,7994.855,2910.5,1378.45,819.5,0.0,43.0,422.405,26.0,2355.5,0.0,0.0,27.0,0.0,0.0,12.5,0.0
2025-01-06 02:00,2025-01-06,02:00,4013.9,3653.91,7667.81,2901.0,1308.4,726.0,0.0,42.0,421.41,26.0,2235.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2025-01-06 02:30,2025-01-06,02:30,3906.9,3605.5,7512.4,2869.5,1228.4,725.5,0.0,42.0,421.0,26.0,2196.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2025-01-06 03:00,2025-01-06,03:00,3799.9,3557.09,7356.99,2838.0,1148.4,725.0,0.0,42.0,420.59,26.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 03:30,2025-01-06,03:30,3779.9,3470.905,7250.805,2776.0,1178.4,678.0,0.0,41.0,419.405,26.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 04:00,2025-01-06,04:00,3759.9,3384.72,7144.62,2714.0,1208.4,631.0,0.0,40.0,418.22,26.0,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 04:30,2025-01-06,04:30,3740.4,3373.28,7113.68,2672.5,1217.9,631.5,0.0,40.0,418.78,26.0,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 05:00,2025-01-06,05:00,3720.9,3361.84,7082.74,2631.0,1227.4,632.0,0.0,40.0,419.34,26.0,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 05:30,2025-01-06,05:30,3836.2,3472.36,7308.56,2791.0,1288.7,632.0,0.0,41.0,420.86,26.0,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 06:00,2025-01-06,06:00,3951.5,3582.88,7534.38,2951.0,1350.0,632.0,0.0,42.0,422.38,26.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 06:30,2025-01-06,06:30,4093.0,3865.52,7958.52,2912.5,1450.0,707.5,0.0,42.0,421.19,26.0,2355.5,5.83,30.5,7.5,0.0,0.0,0.0,0.0
2025-01-06 07:00,2025-01-06,07:00,4234.5,4148.16,8382.66,2874.0,1550.0,783.0,0.0,42.0,420.0,26.0,2600.0,11.66,61.0,15.0,0.0,0.0,0.0,0.0
2025-01-06 07:30,2025-01-06,07:30,4352.75,4509.62,8862.37,2828.0,1554.75,847.5,0.0,42.0,489.5,26.0,2871.0,79.12,72.0,52.5,0.0,0.0,0.0,0.0
2025-01-06 08:00,2025-01-06,08:00,4471.0,4871.08,9342.08,2782.0,1559.5,912.0,0.0,42.0,559.0,26.0,3142.0,146.58,83.0,90.0,0.0,0.0,0.0,0.0
2025-01-06 08:30,2025-01-06,08:30,4566.75,4871.12,9437.87,2764.5,1517.75,771.5,0.0,44.0,560.5,36.0,3292.0,221.12,107.5,123.0,0.0,0.0,0.0,0.0
2025-01-06 09:00,2025-01-06,09:00,4662.5,4871.16,9533.66,2747.0,1476.0,631.0,0.0,46.0,562.0,46.0,3442.0,295.66,132.0,156.0,0.0,0.0,0.0,0.0
2025-01-06 09:30,2025-01-06,09:30,4676.25,4739.76,9416.01,2750.0,1476.25,631.0,0.0,51.0,513.54,46.0,3308.5,340.22,132.0,167.5,0.0,0.0,0.0,0.0
2025-01-06 10:00,2025-01-06,10:00,4690.0,4608.36,9298.36,2753.0,1476.5,631.0,0.0,56.0,465.08,46.0,3175.0,384.78,132.0,179.0,0.0,0.0,0.0,0.0
2025-01-06 10:30,2025-01-06,10:30,4707.75,4655.145,9362.895,2772.5,1475.25,703.5,0.0,57.0,466.04,46.0,3115.0,417.605,132.0,178.0,0.0,0.0,0.0,0.0
2025-01-06 11:00,2025-01-06,11:00,4725.5,4701.93,9427.43,2792.0,1474.0,776.0,0.0,58.0,467.0,46.0,3055.0,450.43,132.0,177.0,0.0,0.0,0.0,0.0
2025-01-06 11:30,2025-01-06,11:30,4776.0,4926.4,9702.4,2849.5,1533.5,844.5,0.0,62.0,488.5,46.0,3123.0,451.9,132.0,171.5,0.0,0.0,0.0,12.0
2025-01-06 12:00,2025-01-06,12:00,4826.5,5150.87,9977.37,2907.0,1593.0,913.0,0.0,66.0,510.0,46.0,3191.0,453.37,132.0,166.0,0.0,0.0,0.0,24.0
2025-01-06 12:30,2025-01-06,12:30,4875.0,5260.845,10135.845,2919.5,1588.0,913.5,0.0,66.0,535.0,46.0,3292.0,454.845,142.0,178.5,0.0,0.0,0.5,39.5
2025-01-06 13:00,2025-01-06,13:00,4923.5,5370.82,10294.32,2932.0,1583.0,914.0,0.0,66.0,560.0,46.0,3393.0,456.32,152.0,191.0,0.0,0.0,1.0,55.0
2025-01-06 13:30,2025-01-06,13:30,5024.15,5010.445,10034.595,2777.0,1599.15,914.0,0.0,68.0,650.025,46.0,3173.5,406.42,152.0,245.5,0.0,0.0,3.0,65.0
2025-01-06 14:00,2025-01-06,14:00,5124.8,4650.07,9774.87,2622.0,1615.3,914.0,0.0,70.0,740.05,46.0,2954.0,356.52,152.0,300.0,0.0,0.0,5.0,75.0
2025-01-06 14:30,2025-01-06,14:30,5135.15,4509.975,9645.125,2527.5,1596.15,914.0,0.0,64.0,746.86,46.0,2915.0,315.615,152.0,363.0,0.0,0.0,5.0,60.0
2025-01-06 15:00,2025-01-06,15:00,5145.5,4369.88,9515.38,2433.0,1577.0,914.0,0.0,58.0,753.67,46.0,2876.0,274.71,152.0,426.0,0.0,0.0,5.0,45.0
2025-01-06 15:30,2025-01-06,15:30,5132.5,4257.26,9389.76,2433.5,1626.0,913.5,0.0,56.0,729.675,46.0,2798.0,196.085,152.0,436.5,0.0,0.0,2.5,22.5
2025-01-06 16:00,2025-01-06,16:00,5119.5,4144.64,9264.14,2434.0,1675.0,913.0,0.0,54.0,705.68,46.0,2720.0,117.46,152.0,447.0,0.0,0.0,0.0,0.0
2025-01-06 16:30,2025-01-06,16:30,5194.68,4160.22,9354.9,2461.5,1562.5,913.0,0.0,58.0,683.365,38.0,2715.5,69.355,238.5,615.18,0.0,0.0,0.0,0.0
2025-01-06 17:00,2025-01-06,17:00,5269.86,4175.8,9445.66,2489.0,1450.0,913.0,0.0,62.0,661.05,30.0,2711.0,21.25,325.0,783.36,0.0,0.0,0.0,0.0
2025-01-06 17:30,2025-01-06,17:30,5742.61,4374.03,10116.64,2573.0,1621.25,771.5,0.0,63.0,691.405,28.0,2822.5,10.625,464.0,1071.36,0.0,0.0,0.0,0.0
2025-01-06 18:00,2025-01-06,18:00,6215.36,4572.26,10787.62,2657.0,1792.5,630.0,0.0,64.0,721.76,26.0,2934.0,0.0,603.0,1359.36,0.0,0.0,0.0,0.0
2025-01-06 18:30,2025-01-06,18:30,6188.86,4581.69,10770.55,2706.5,1861.5,630.5,0.0,60.0,739.19,26.0,2949.0,0.0,547.0,1250.86,0.0,0.0,0.0,0.0
2025-01-06 19:00,2025-01-06,19:00,6162.36,4591.12,10753.48,2756.0,1930.5,631.0,0.0,56.0,756.62,26.0,2964.0,0.0,491.0,1142.36,0.0,0.0,0.0,0.0
2025-01-06 19:30,2025-01-06,19:30,6150.36,4360.6,10510.96,2824.0,1962.5,631.0,0.0,56.0,757.1,26.0,2974.0,0.0,231.0,1049.36,0.0,0.0,0.0,0.0
2025-01-06 20:00,2025-01-06,20:00,6050.36,4504.95,10555.31,2809.0,1943.5,630.0,0.0,56.0,754.45,26.0,3069.0,0.0,231.0,1036.36,0.0,0.0,0.0,0.0
2025-01-06 20:30,2025-01-06,20:30,5609.68,4745.725,10355.405,2872.0,1839.0,771.5,0.0,58.0,755.225,26.0,3125.0,0.0,169.5,739.18,0.0,0.0,0.0,0.0
2025-01-06 21:00,2025-01-06,21:00,5169.0,4986.5,10155.5,2935.0,1734.5,913.0,0.0,60.0,756.0,26.0,3181.0,0.0,108.0,442.0,0.0,0.0,0.0,0.0
